Session_ID,Station_ID,Station_Name,City,State,Location_Type,Charger_ID,Charger_Type,Connector_Type,Power_Rating_kW,Vehicle_Type,Vehicle_Model,Session_Start,Session_End,Charging_Duration_Min,Energy_Delivered_kWh,Idle_Duration_Min,Session_Status,Start_SOC_Percent,End_SOC_Percent,Charging_Cost,Price_per_kWh,Payment_Method,Customer_Type,Peak_Hour_Flag,Day_Type,Month,Year,Weather_Condition,Temperature_C
SESS000934,STN0101,Lucknow Fast Charge Center,Lucknow,Uttar Pradesh,Residential,CHG00529,DC Ultra Fast,CHAdeMO,30.0,2 Wheeler,Kia EV6,07/05/2025 14:58,,20.0,24.67,2.0,Completed,37.3,,391.27,15.86,UPI,,Y,Weekend,May,2025,Cloudy,20.2
SESS001801,STN0051,Kochi Power Station,Kochi,Kerala,highway,CHG00692,ac,CHAdeMO,120.0,3-Wheeler,TVS iQube,03/08/2022 00:34,03-08-2022 01:45:33,71.0,11.69,,Completed,22.0,,202.12,17.29,Card,Individual,Y,Holiday,August,2022,Humid,23.1
SESS000960,STN0191,Chennai Charge Point,Chennai,Tamil Nadu,,CHG00870,,GB/T,50.0,2-Wheeler,Kia EV6,2025-08-15 18:14:23,15/08/2025 19:06,52.0,10.43,27.0,Failed,105.0,,,17.16,Cash,Commercial,No,Weekday,August,2025,Sunny,20.9
SESS001514,STN0141,Chennai Charge Point,Chennai,Tamil Nadu,,CHG00433,AC,,7.2,3-Wheeler,,26/08/2024 08:20,26/08/2024 09:31,71.0,5.61,0.0,completed,,,114.89,20.48,Card,,Y,Weekend,August,2024,Sunny,35.0
SESS001029,STN0085,Gurugram Fast Charge Center,Gurugram,Haryana,,CHG00542,DC fast,Type 2,50.0,2 Wheeler,Kia EV6,21/01/2024 07:25,21/01/2024 08:00,35.0,18.23,0.0,Completed,-5.0,61.7,319.03,17.5,App,Fleet,N,Weekday,January,2024,Humid,34.3
SESS001811,STN0025,Noida Power Station,Noida,Uttar Pradesh,,CHG00433,DC Ultra Fast,CHAdeMO,3.3,SUV,Bajaj Chetak,2021-05-18 16:35:41,18/05/2021 17:07,32.0,38.26,0.0,Completed,37.0,,807.29,21.1,,Commercial,Y,Holiday,May,2021,Foggy,27.9
SESS000171,STN0017,Gurugram Power Station,Gurugram,Haryana,Mall,CHG00335,DC Fast,CCS,,,Hyundai Kona,02-06-2022 14:57:04,02/06/2022 15:31,34.0,12.69,20.0,Failed,105.0,,135.28,10.66,,Commercial,no,Weekday,June,2022,,21.1
SESS001960,STN0201,Mumbai Charge Point,Mumbai,Maharashtra,Parking,CHG00434,DC Fast,CHAdeMO,50.0,2 Wheeler,Bajaj Chetak,03/09/2022 05:52,03-09-2022 07:00:44,68.0,16.49,0.0,completed,18.3,,283.79,17.21,,,Yes,Holiday,September,2022,Sunny,36.8
SESS001178,STN0011,Chennai Power Station,Chennai,Tamil Nadu,Office,CHG00401,ac,GB/T,50.0,SUV,Bajaj Chetak,29/06/2023 16:22,29-06-2023 17:35:13,73.0,2.19,,COMPLETED,,74.9,39.75,18.15,UPI,Individual,,Weekday,June,2023,Humid,26.6
SESS001378,STN0208,Lucknow Power Station,Lucknow,Uttar Pradesh,Residential,CHG00155,,CHAdeMO,,2-Wheeler,BYD Atto 3,22-01-2025 09:32:07,2025-01-22 09:47:07,15.0,5.12,0.0,Failed,-5.0,,59.65,11.65,App,Individual,,Holiday,January,2025,Sunny,25.7
SESS000090,STN0068,Gurugram Charge Point,Gurugram,Haryana,highway,CHG00686,,GB/T,50.0,SUV,BYD Atto 3,15-11-2023 01:00:11,15/11/2023 01:58,58.0,5.37,0.0,COMPLETED,12.7,61.4,66.64,12.41,Cash,Fleet,yes,Holiday,November,2023,Cloudy,18.5
SESS001068,STN0047,Pune Fast Charge Center,Pune,Maharashtra,Hotel,CHG00733,DC Fast,CCS,30.0,2-Wheeler,BYD Atto 3,2021-01-14 18:34:39,2021-01-14 19:23:39,49.0,34.41,6.0,Failed,27.3,92.6,283.88,8.25,Cash,Individual,no,Weekend,January,2021,,25.3
SESS000997,STN0001,Mumbai EV Hub,Mumbai,Maharashtra,Residential,CHG00547,DC Ultra Fast,,150.0,,Tata Nexon EV,05-01-2022 10:50:41,05/01/2022 11:23,33.0,8.49,0.0,completed,-5.0,,76.92,9.06,Wallet,Commercial,no,Weekend,January,2022,Cloudy,21.5
SESS000207,STN0075,delhi Power Station,delhi,Delhi,Mall,CHG00796,DC Fast,,30.0,3-Wheeler,,24/12/2022 07:36,,42.0,3.12,,Cancelled,105.0,,40.65,13.03,Wallet,Individual,No,Holiday,December,2022,Foggy,22.9
SESS000239,STN0019,chandigarh ev hub,Chandigarh,Punjab,Hotel,CHG00001,ac,ccs2,,3-Wheeler,Tata Nexon EV,2025-01-15 17:23:37,15-01-2025 17:51:37,28.0,0.1,0.0,Failed,,92.4,1.69,16.93,Card,Commercial,Yes,Weekday,January,2025,Sunny,28.5
SESS000402,STN0005,Mumbai Charge Point,mumbai,Maharashtra,highway,CHG00175,ac,ccs2,60.0,,BYD Atto 3,2021-03-22 22:44:44,22-03-2021 23:07:44,23.0,28.66,27.0,Failed,105.0,87.4,322.14,11.24,UPI,Individual,yes,Weekend,March,2021,Cloudy,38.5
SESS001176,STN0013,Pune Power Station,Pune,Maharashtra,Residential,CHG00429,ac,,,SUV,Hyundai Kona,28-09-2025 00:50:48,28-09-2025 01:53:48,63.0,45.79,23.0,Failed,25.2,,434.09,9.48,Card,Fleet,Y,Weekday,September,2025,,29.0
SESS000597,STN0168,Hyderabad Power Station,hyderabad,Telangana,Mall,CHG00340,DC Fast,Type 2,22.0,3-Wheeler,,2023-04-19 11:21:16,19/04/2023 12:04,43.0,7.16,,Cancelled,29.7,69.9,106.47,14.87,App,,Yes,Weekday,April,2023,Rainy,27.6
SESS000668,STN0063,Delhi Charge Point,Delhi,Delhi,Mall,CHG00659,DC Ultra Fast,CCS,7.2,SUV,Hyundai Kona,2025-05-04 09:33:26,04-05-2025 10:00:26,27.0,28.56,0.0,completed,24.3,150.0,382.7,13.4,,Fleet,yes,Weekend,May,2025,Foggy,50.2
SESS000513,STN0001,Ahmedabad EV Hub,Ahmedabad,Gujarat,Highway,CHG00572,DC fast,Type 2,,3-Wheeler,Tata Tiago EV,13-04-2021 20:58:30,13/04/2021 21:22,24.0,24.06,0.0,Completed,-5.0,,243.25,10.11,Card,Fleet,No,Weekday,April,2021,Rainy,26.0
SESS001954,STN0095,Kochi EV Hub,Kochi,Kerala,Highway,CHG00561,DC fast,CCS,22.0,Bus,Tata Tiago EV,2022-10-26 00:47:25,26/10/2022 02:08,81.0,36.33,28.0,Cancelled,,76.9,427.24,11.76,Wallet,Commercial,Yes,Weekend,October,2022,Humid,26.8
SESS000380,STN0184,Patna Charge Point,Patna,Bihar,Parking,CHG00225,DC Fast,ccs2,,Car,Ather 450X,24/11/2021 20:58,,7.0,42.81,7.0,Failed,,,655.42,15.31,,,yes,Holiday,November,2021,,24.6
SESS000924,STN0054,Pune Charge Point,Pune,Maharashtra,Highway,CHG00310,AC,CCS,,2-Wheeler,Hyundai Kona,2024-05-03 09:11:42,2024-05-03 10:24:42,73.0,43.95,2.0,completed,-5.0,150.0,386.76,8.8,upi,Fleet,,Weekday,May,2024,Cloudy,35.5
SESS001489,STN0031,Hyderabad EV Hub,Hyderabad,telangana,Hotel,CHG00694,DC fast,CHAdeMO,30.0,Car,Ather 450X,05-03-2024 22:32:44,2024-03-05 23:28:44,,39.96,,Completed,105.0,85.1,497.1,12.44,Card,Individual,yes,Weekday,March,2024,,28.0
SESS000156,STN0010,Chennai Power Station,Chennai,Tamil Nadu,Hotel,CHG00215,DC fast,ccs2,120.0,,Ather 450X,22-09-2022 09:26:38,22/09/2022 10:08,42.0,0.1,9.0,Failed,105.0,67.6,0.81,8.11,Cash,,yes,Weekday,September,2022,Sunny,22.8
SESS001542,STN0222,  Indore Charge Point ,Indore,Madhya Pradesh,Mall,CHG00847,,,30.0,Bus,,02/09/2021 09:30,02-09-2021 10:22:45,52.0,3.04,54.0,completed,27.0,,37.21,12.24,UPI,Commercial,N,Weekday,September,2021,Foggy,19.8
SESS000891,STN0169,Chennai Fast Charge Center,Chennai,TAMIL NADU,Highway,CHG00313,ac,,60.0,,MG ZS EV,16/04/2022 15:07,2022-04-16 15:59:39,52.0,20.13,1.0,completed,25.9,83.7,270.35,13.43,App,Individual,yes,Weekday,April,2022,Rainy,30.5
SESS001039,STN0137,Bhopal Charge Point,Bhopal,Madhya Pradesh,Residential,CHG00283,,GB/T,22.0,2-Wheeler,Ola S1 Pro,2024-07-09 13:47:20,2024-07-09 14:31:20,44.0,16.16,0.0,Failed,-5.0,60.8,352.77,21.83,Card,Commercial,N,Weekday,July,2024,Sunny,23.5
SESS001690,STN0138,Ahmedabad EV Hub,Ahmedabad,Gujarat,Mall,CHG00607,AC,CCS,120.0,Bus,,2025-07-26 18:21:15,26-07-2025 19:25:15,64.0,16.46,,Failed,,69.5,292.0,17.74,Cash,Fleet,Yes,Holiday,July,2025,Sunny,20.7
SESS001619,STN0004,Kolkata EV Hub,Kolkata,WEST BENGAL,Highway,CHG00848,,GB/T,22.0,,Kia EV6,23-10-2022 02:50:07,2022-10-23 03:08:07,,8.02,8.0,Failed,-5.0,150.0,175.16,21.84,,,Yes,Weekend,October,2022,Cloudy,26.7
SESS000926,STN0017,Gurugram Fast Charge Center,Gurugram,Haryana,Office,CHG00769,DC Ultra Fast,,30.0,2 Wheeler,Ather 450X,20-06-2022 07:39:44,2022-06-20 08:14:44,35.0,19.18,0.0,Failed,105.0,,337.57,17.6,,Commercial,no,Weekend,June,2022,Foggy,16.9
SESS001371,STN0130,Mumbai Fast Charge Center,mumbai,Maharashtra,,CHG00101,ac,GB/T,,Car,Kia EV6,25-06-2022 21:42:09,25/06/2022 22:42,60.0,17.9,,completed,-5.0,,295.17,16.49,Wallet,Commercial,no,Weekday,June,2022,Sunny,23.0
SESS001522,STN0229,Ahmedabad Charge Point,Ahmedabad,Gujarat,highway,CHG00413,ac,Type 2,,Car,MG ZS EV,15/03/2025 19:06,15/03/2025 20:26,80.0,16.97,0.0,COMPLETED,-5.0,72.0,214.16,,Cash,Commercial,Yes,Holiday,March,2025,Rainy,22.6
SESS001188,STN0085,Patna Power Station,Patna,Bihar,Residential,CHG00134,ac,ccs2,120.0,2-Wheeler,Bajaj Chetak,2022-09-15 02:22:45,2022-09-15 02:24:45,2.0,26.27,,completed,,150.0,402.46,15.32,App,Individual,Yes,Weekday,September,2022,Rainy,26.0
SESS000531,STN0209,Noida Charge Point,Noida,Uttar Pradesh,highway,CHG00348,DC Fast,GB/T,50.0,Bus,,31/01/2023 14:28,31-01-2023 14:59:01,31.0,21.27,0.0,completed,105.0,150.0,238.01,11.19,Card,Fleet,no,Weekday,January,2023,Humid,26.0
SESS001832,STN0249,  Noida Charge Point ,Noida,Uttar Pradesh,Office,CHG00291,,CCS,7.2,SUV,BYD Atto 3,2021-01-27 22:11:56,27/01/2021 23:09,58.0,31.87,,completed,,,601.07,18.86,,,No,Holiday,January,2021,Foggy,45.6
SESS000766,STN0105,Noida Power Station,NOIDA,uttar pradesh,highway,CHG00702,,CHAdeMO,150.0,2-Wheeler,,27-02-2025 12:41:22,,73.0,23.53,,COMPLETED,,88.0,319.54,13.58,Card,,Yes,Weekend,February,2025,Foggy,35.5
SESS001431,STN0080,Kolkata Charge Point,Kolkata,West Bengal,Hotel,CHG00261,DC Ultra Fast,GB/T,,,Tata Nexon EV,2022-06-12 10:09:32,2022-06-12 09:00:32,-69.0,9.69,0.0,Completed,17.2,,194.96,20.12,upi,,Y,Weekday,June,2022,Foggy,26.6
SESS001004,STN0233,Surat EV Hub,Surat,Gujarat,Office,CHG00127,DC Ultra Fast,CCS,7.2,2 Wheeler,MG ZS EV,09/05/2024 22:57,09-05-2024 23:51:42,54.0,16.5,0.0,COMPLETED,9.2,150.0,330.33,20.02,Card,Fleet,no,Holiday,May,2024,Foggy,29.9
SESS000951,STN0179,Gurugram Fast Charge Center,gurugram,Haryana,Mall,CHG00325,ac,CCS,150.0,2-Wheeler,,2025-10-14 00:56:01,2025-10-14 02:10:01,74.0,19.58,0.0,Cancelled,,62.9,406.87,20.78,Cash,Individual,No,Weekend,October,2025,Humid,26.1
SESS001419,STN0077,kochi charge point,Kochi,Kerala,highway,CHG00025,AC,ccs2,3.3,Bus,Tata Tiago EV,2023-05-17 12:01:14,2023-05-17 13:16:14,75.0,11.77,,COMPLETED,-5.0,72.4,155.13,13.18,Wallet,Commercial,yes,Weekend,May,2023,Rainy,34.7
SESS001822,STN0105,Kolkata Power Station,Kolkata,West Bengal,Hotel,CHG00346,AC,,50.0,SUV,Tata Nexon EV,2023-05-25 18:26:36,2023-05-25 19:55:36,89.0,31.79,,Completed,,150.0,406.91,12.8,Cash,Fleet,no,Weekend,May,2023,Cloudy,29.2
SESS001564,STN0234,Pune Charge Point,Pune,Maharashtra,Office,CHG00278,ac,GB/T,120.0,2 Wheeler,MG ZS EV,22-07-2023 06:13:11,22/07/2023 07:22,69.0,31.76,,Completed,9.4,150.0,494.19,15.56,Wallet,Individual,Y,Weekend,July,2023,Rainy,18.4
SESS001441,STN0048,Gurugram Fast Charge Center,Gurugram,Haryana,Office,CHG00604,DC Fast,,7.2,SUV,Ather 450X,2025-05-11 07:48:44,11-05-2025 08:15:44,27.0,19.92,,Failed,-5.0,73.6,219.12,11.0,Card,Individual,No,Weekday,May,2025,Cloudy,19.5
SESS001553,STN0095,Delhi Charge Point,Delhi,Delhi,,CHG00721,DC Ultra Fast,ccs2,150.0,3-Wheeler,TVS iQube,2024-11-20 09:58:57,2024-11-20 10:51:57,53.0,,0.0,Cancelled,34.6,,150.93,8.6,,Commercial,Yes,Weekday,November,2024,Humid,24.5
SESS000983,STN0133,hyderabad EV Hub,hyderabad,Telangana,Mall,CHG00516,DC Ultra Fast,ccs2,60.0,3-Wheeler,Hyundai Kona,07/09/2024 05:50,2024-09-07 06:17:10,,34.75,,Cancelled,105.0,96.7,459.4,13.22,Card,Fleet,Y,Weekday,September,2024,Cloudy,31.6
SESS000814,STN0045,Ahmedabad Power Station,Ahmedabad,Gujarat,Highway,CHG00658,AC,GB/T,7.2,2-Wheeler,Hyundai Kona,25-12-2024 13:47:51,2024-12-25 14:37:51,50.0,15.62,25.0,Completed,,83.8,184.63,11.82,UPI,,no,Holiday,December,2024,Rainy,35.3
SESS001061,STN0073,Surat Fast Charge Center,Surat,Gujarat,Parking,CHG00727,AC,Type 2,3.3,Car,Kia EV6,2023-03-20 14:53:55,20-03-2023 15:31:55,38.0,0.1,0.0,completed,105.0,91.5,1.58,15.78,upi,Commercial,,Holiday,March,2023,,29.3
SESS000685,STN0171,bengaluru Fast Charge Center,bengaluru,Karnataka,highway,CHG00248,AC,CHAdeMO,120.0,2-Wheeler,TVS iQube,2025-03-19 12:46:09,19-03-2025 13:23:09,37.0,22.53,,Completed,,74.0,229.81,10.2,,Fleet,,Weekday,March,2025,Sunny,33.3
SESS000801,STN0184,PUNE POWER STATION,Pune,Maharashtra,highway,CHG00068,DC fast,ccs2,120.0,Bus,Ola S1 Pro,2023-09-09 17:30:18,,26.0,46.02,,completed,105.0,,577.55,12.55,App,Fleet,No,Weekday,September,2023,Sunny,21.3
SESS001317,STN0013,Hyderabad Charge Point,Hyderabad,Telangana,highway,CHG00247,DC Fast,GB/T,22.0,Car,BYD Atto 3,26-06-2023 16:19:54,2023-06-26 17:17:54,58.0,6.17,,Completed,-5.0,,62.81,10.18,UPI,Individual,Y,Weekend,June,2023,Rainy,23.0
SESS000410,STN0232,Mumbai Power Station,Mumbai,Maharashtra,highway,CHG00453,ac,,,Bus,,2023-12-02 22:55:47,02/12/2023 23:28,33.0,40.94,,Cancelled,,150.0,435.6,10.64,,Commercial,yes,Weekend,December,2023,Rainy,24.0
SESS000994,STN0034,Jaipur Charge Point,Jaipur,Rajasthan,,CHG00189,DC Ultra Fast,CCS,7.2,Bus,Ather 450X,2021-10-15 15:26:35,15-10-2021 16:15:35,49.0,36.67,,COMPLETED,,,,12.27,Wallet,Commercial,N,Weekday,October,2021,Foggy,32.0
SESS000238,STN0056,Indore Charge Point,Indore,Madhya Pradesh,Hotel,CHG00084,ac,Type 2,22.0,Bus,Citroen eC3,2022-09-15 03:18:11,15-09-2022 03:26:11,8.0,25.91,6.0,completed,,,,19.24,UPI,Commercial,no,Weekday,September,2022,Cloudy,30.4
SESS000797,STN0151,Surat Fast Charge Center,Surat,GUJARAT,highway,CHG00203,AC,Type 2,60.0,3-Wheeler,MG ZS EV,2024-06-27 03:11:18,2024-06-27 03:22:18,11.0,31.6,12.0,Failed,,96.2,671.82,21.26,,Individual,N,Weekend,June,2024,Rainy,
SESS000201,STN0151,Bhopal Fast Charge Center,Bhopal,MADHYA PRADESH,Parking,CHG00500,ac,Type 2,60.0,SUV,Ola S1 Pro,07/06/2023 10:38,07-06-2023 10:21:35,-17.0,,19.0,completed,105.0,,24.02,13.27,Cash,Individual,no,Weekday,June,2023,Humid,26.6
SESS000376,STN0020,Patna Fast Charge Center,Patna,Bihar,Mall,CHG00095,DC Ultra Fast,CHAdeMO,50.0,Car,Bajaj Chetak,03-10-2024 21:57:08,03/10/2024 22:45,48.0,14.45,0.0,completed,105.0,,126.44,8.75,App,Individual,yes,Holiday,October,2024,,
SESS001381,STN0063,Lucknow Charge Point,Lucknow,Uttar Pradesh,Mall,CHG00450,DC Fast,GB/T,22.0,3-Wheeler,BYD Atto 3,22-06-2021 11:09:06,2021-06-22 11:46:06,37.0,15.75,,COMPLETED,36.9,,237.2,15.06,UPI,,N,Weekend,June,2021,,
SESS000100,STN0096,Surat Charge Point,Surat,Gujarat,Hotel,CHG00138,AC,CHAdeMO,22.0,Car,Tata Nexon EV,07-01-2022 09:59:10,07-01-2022 10:38:10,39.0,51.37,1.0,Completed,,150.0,1117.81,21.76,Cash,Commercial,N,Holiday,January,2022,Sunny,
SESS000687,STN0082,Noida Charge Point,Noida,Uttar Pradesh,Hotel,CHG00074,DC Ultra Fast,Type 2,22.0,2-Wheeler,Tata Nexon EV,29/07/2023 03:36,29-07-2023 04:28:11,52.0,0.1,5.0,Completed,-5.0,,1.46,14.59,Card,Individual,Y,Weekend,July,2023,,25.2
SESS000648,STN0018,Bengaluru Power Station,Bengaluru,Karnataka,Office,CHG00124,ac,Type 2,7.2,,TVS iQube,08/07/2024 21:51,2024-07-08 22:30:33,39.0,0.1,17.0,COMPLETED,105.0,93.8,1.29,12.86,Cash,Individual,Yes,Weekend,July,2024,,
SESS000110,STN0048,Chandigarh Power Station,Chandigarh,Punjab,Hotel,CHG00737,DC Ultra Fast,Type 2,3.3,Car,BYD Atto 3,19/09/2025 20:56,19/09/2025 21:07,11.0,,,completed,105.0,78.8,11.33,19.54,Wallet,Individual,,Weekday,September,2025,Foggy,25.2
SESS000180,STN0109,Delhi Fast Charge Center,Delhi,Delhi,Residential,CHG00397,AC,CHAdeMO,30.0,3-Wheeler,Ather 450X,2022-07-24 08:51:46,,28.0,28.37,10.0,Completed,105.0,,314.62,11.09,Wallet,Fleet,N,Holiday,July,2022,Sunny,20.6
SESS000623,STN0059,mumbai fast charge center,Mumbai,Maharashtra,Mall,CHG00210,AC,Type 2,120.0,Car,Tata Nexon EV,28/03/2024 08:35,28-03-2024 08:36:21,1.0,14.46,,Cancelled,,60.5,184.94,12.79,Card,Fleet,yes,Weekday,March,2024,Rainy,38.2
SESS001261,STN0225,bhopal Fast Charge Center,bhopal,Madhya Pradesh,Residential,CHG00622,DC Fast,CCS,22.0,Bus,Kia EV6,09-08-2021 01:23:02,09-08-2021 02:07:02,44.0,24.34,0.0,Completed,-5.0,77.9,392.6,16.13,UPI,Commercial,,Holiday,August,2021,Cloudy,
SESS000631,STN0004,Kolkata Charge Point,Kolkata,West Bengal,Residential,CHG00752,DC fast,CCS,7.2,,BYD Atto 3,17/10/2022 07:29,17/10/2022 08:13,44.0,15.86,0.0,COMPLETED,,150.0,284.05,17.91,upi,Individual,Y,Weekday,October,2022,Rainy,
SESS001937,STN0071,Kochi Fast Charge Center,Kochi,  Kerala ,highway,CHG00782,AC,ccs2,30.0,,,2023-04-12 05:38:02,12-04-2023 06:24:02,46.0,15.74,0.0,Cancelled,,150.0,291.82,18.54,,,N,Holiday,April,2023,Sunny,28.2
SESS001143,STN0044,Noida Fast Charge Center,Noida,Uttar Pradesh,Highway,CHG00293,DC fast,Type 2,3.3,SUV,Hyundai Kona,23-09-2022 06:34:52,,32.0,22.3,,Failed,-5.0,68.1,207.61,9.31,,,,Holiday,September,2022,Cloudy,10.7
SESS001967,STN0170,lucknow EV Hub,lucknow,UTTAR PRADESH,Hotel,CHG00632,AC,,50.0,,,10/06/2024 03:55,10/06/2024 04:41,46.0,10.09,0.0,Failed,-5.0,69.7,158.92,15.75,Cash,Fleet,Yes,Weekend,June,2024,Foggy,
SESS000159,STN0097,Delhi Fast Charge Center,Delhi,Delhi,Residential,CHG00020,DC Ultra Fast,GB/T,3.3,2 Wheeler,Mahindra XUV400,2022-01-03 22:48:36,2022-01-03 22:53:36,5.0,,9.0,COMPLETED,,,328.56,16.91,App,,No,Weekday,January,2022,,34.0
SESS001923,STN0027,Mumbai Power Station,Mumbai,Maharashtra,Office,CHG00479,AC,CHAdeMO,7.2,,Citroen eC3,05-10-2025 17:22:14,05-10-2025 17:23:14,1.0,14.54,,Failed,,150.0,220.14,15.14,Cash,Fleet,N,Weekday,October,2025,,24.0
SESS000135,STN0183,Jaipur Charge Point,Jaipur,Rajasthan,Parking,CHG00619,DC Ultra Fast,Type 2,120.0,Car,TVS iQube,2025-12-20 11:24:15,20-12-2025 12:17:15,53.0,34.68,,COMPLETED,29.8,,349.23,10.07,Cash,Individual,no,Weekday,December,2025,Sunny,37.4
SESS000486,STN0219,Kolkata Power Station,Kolkata,West Bengal,Residential,CHG00873,DC Fast,Type 2,,Car,Hyundai Kona,03-02-2021 21:20:17,03/02/2021 22:36,76.0,2.59,,Cancelled,-5.0,,45.45,17.55,Card,Commercial,Y,Weekday,February,2021,Humid,19.7
SESS000888,STN0122,Pune Fast Charge Center,Pune,Maharashtra,Office,CHG00210,AC,ccs2,30.0,Car,Tata Tiago EV,07/03/2022 10:12,07/03/2022 11:07,55.0,21.92,0.0,Failed,105.0,150.0,399.82,18.24,,,Y,Holiday,March,2022,Humid,30.7
SESS000053,STN0070,Mumbai Power Station,Mumbai,Maharashtra,Office,CHG00076,ac,Type 2,7.2,Bus,MG ZS EV,26/06/2023 05:43,26/06/2023 06:37,54.0,16.57,,Cancelled,18.0,150.0,324.77,19.6,Wallet,,no,Holiday,June,2023,Cloudy,33.4
SESS001756,STN0016,Noida Fast Charge Center,Noida,Uttar Pradesh,,CHG00590,DC fast,CCS,22.0,3-Wheeler,Citroen eC3,06-07-2021 08:13:51,2021-07-06 08:43:51,30.0,18.74,,Failed,,,274.54,14.65,UPI,Commercial,yes,Weekday,July,2021,Rainy,31.0
SESS001418,STN0211,Jaipur EV Hub,Jaipur,Rajasthan,Mall,CHG00360,ac,,120.0,2-Wheeler,BYD Atto 3,27-01-2025 18:08:26,,80.0,8.87,7.0,COMPLETED,12.0,,108.13,12.19,upi,Commercial,N,Holiday,January,2025,Foggy,26.4
SESS000330,STN0149,Chandigarh Fast Charge Center,Chandigarh,Punjab,Hotel,CHG00362,DC fast,,60.0,2 Wheeler,,2025-10-15 18:15:05,15-10-2025 19:52:05,97.0,36.2,6.0,Cancelled,105.0,150.0,342.45,9.46,Wallet,Fleet,No,Holiday,October,2025,Foggy,22.2
SESS000969,STN0077,Bhopal Fast Charge Center,Bhopal,Madhya Pradesh,Hotel,CHG00125,DC Ultra Fast,CCS,,Bus,Bajaj Chetak,09-12-2024 04:04:15,09/12/2024 04:50,46.0,18.2,4.0,Cancelled,105.0,150.0,178.18,9.79,Wallet,Fleet,Y,Holiday,December,2024,Rainy,24.9
SESS000737,STN0133,Surat EV Hub,Surat,Gujarat,,CHG00780,AC,CCS,7.2,SUV,Kia EV6,07-04-2025 23:55:55,08/04/2025 01:01,66.0,7.59,18.0,COMPLETED,-5.0,150.0,93.43,12.31,upi,Individual,No,Holiday,April,2025,Sunny,33.9
SESS000755,STN0202,Gurugram Fast Charge Center,Gurugram,Haryana,,CHG00147,DC Fast,,3.3,Car,Hyundai Kona,2022-07-12 13:09:21,12-07-2022 15:19:21,130.0,28.32,12.0,completed,105.0,150.0,405.26,14.31,UPI,Individual,Y,Weekend,July,2022,Sunny,20.1
SESS001024,STN0238,Pune EV Hub,Pune,Maharashtra,Highway,CHG00232,DC Fast,ccs2,,2 Wheeler,Ola S1 Pro,01/10/2023 07:40,2023-10-01 08:28:35,48.0,,23.0,Completed,26.8,20.8,225.33,8.69,,Commercial,No,Weekday,October,2023,Humid,22.8
SESS001346,STN0166,Indore Charge Point,Indore,Madhya Pradesh,Mall,CHG00815,DC Ultra Fast,Type 2,3.3,2-Wheeler,Citroen eC3,08/03/2025 04:27,2025-03-08 05:21:51,54.0,11.53,0.0,Cancelled,105.0,92.7,140.2,12.16,upi,,N,Holiday,March,2025,Humid,28.4
SESS001693,STN0201,Delhi Charge Point,Delhi,Delhi,Residential,CHG00797,ac,Type 2,50.0,Bus,,24/12/2025 19:21,,29.0,18.42,0.0,Cancelled,,150.0,231.36,12.56,,Commercial,Yes,Weekday,December,2025,Foggy,28.9
SESS000023,STN0068,Surat Charge Point,Surat,Gujarat,Mall,CHG00688,DC fast,CHAdeMO,22.0,SUV,,29-06-2025 17:47:21,29-06-2025 17:48:21,1.0,10.34,14.0,Failed,8.1,150.0,152.31,14.73,upi,,No,Holiday,June,2025,Cloudy,23.8
SESS000785,STN0214,chandigarh Fast Charge Center,chandigarh,Punjab,Highway,CHG00002,DC Fast,Type 2,,Bus,TVS iQube,2023-09-19 07:37:31,19-09-2023 08:20:31,43.0,17.08,0.0,Failed,,77.4,230.07,13.47,Card,Fleet,no,Weekend,September,2023,Cloudy,22.5
SESS000474,STN0124,Delhi Power Station,Delhi,DELHI,,CHG00161,DC Fast,Type 2,30.0,2-Wheeler,,14/02/2025 04:34,14/02/2025 04:50,16.0,0.1,3.0,completed,36.3,,1.37,13.74,,,,Weekday,February,2025,Foggy,27.7
SESS000609,STN0247,Kolkata Charge Point,Kolkata,West Bengal,,CHG00706,AC,Type 2,120.0,2-Wheeler,Tata Nexon EV,2022-10-27 19:58:10,2022-10-27 20:34:10,36.0,20.89,,Cancelled,28.2,98.2,378.94,,Wallet,Individual,Yes,Holiday,October,2022,Rainy,23.5
SESS001872,STN0059,Delhi Power Station,Delhi,Delhi,Highway,CHG00542,ac,,60.0,Car,Hyundai Kona,15-09-2024 09:21:01,2024-09-15 10:35:01,74.0,28.74,,Cancelled,105.0,65.7,465.59,16.2,App,Individual,Yes,Weekend,September,2024,Sunny,28.8
SESS001341,STN0059,Kochi EV Hub,Kochi,KERALA,Residential,CHG00091,AC,ccs2,150.0,Bus,Tata Nexon EV,2025-07-08 00:52:47,08/07/2025 01:54,62.0,21.6,,Cancelled,35.7,150.0,381.02,17.64,upi,Commercial,Y,Weekend,July,2025,Rainy,34.3
SESS001989,STN0001,Gurugram Fast Charge Center,Gurugram,Haryana,highway,CHG00801,ac,CHAdeMO,30.0,SUV,Citroen eC3,02-09-2025 16:19:13,02-09-2025 17:05:13,46.0,25.66,0.0,Failed,105.0,,564.26,21.99,UPI,Commercial,Yes,Weekday,September,2025,,25.0
SESS000290,STN0225,Patna Power Station,Patna,Bihar,highway,CHG00667,DC Ultra Fast,,60.0,Bus,Tata Nexon EV,08/12/2025 17:02,08-12-2025 18:08:58,66.0,16.37,0.0,COMPLETED,-5.0,78.3,286.97,17.53,App,,N,Weekday,December,2025,,28.3
